,AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
2085,8.9,14.4,-1.0,1003.0,40.0,0.0,16.1,27.0,50.0,72.2,0.0,0.0,0.0,9.80952380952381
2086,1.0,14.4,-3.3,1018.0,40.0,0.0,16.1,34.8,50.0,79.5,0.0,0.0,0.0,7.508333333333333
2087,7.5,18.0,-2.0,1005.4,32.0,0.0,16.1,38.5,57.2,81.3,0.0,0.0,0.0,6.966666666666666
2088,-2.5,12.2,-6.1,1018.5,46.0,0.0,16.1,34.8,57.2,87.0,0.0,0.0,0.0,7.029999999999999
2089,0.2,3.9,-6.0,1012.5,61.0,6.1,12.1,16.3,25.9,35.2,1.0,0.0,1.0,10.683333333333332
2090,6.1,14.0,3.0,1004.2,87.0,14.73,9.7,16.7,42.4,66.5,1.0,0.0,0.0,9.808333333333335
2091,1.9,6.1,-1.0,1018.1,48.0,19.05,16.1,20.6,46.5,64.8,0.0,0.0,0.0,10.542857142857141
2092,4.8,10.0,-0.5,1015.3,60.0,0.0,15.6,17.2,25.9,38.9,0.0,0.0,0.0,13.949999999999998
2093,4.3,15.6,0.6,1018.0,40.0,5.59,16.1,25.0,38.9,55.4,0.0,0.0,0.0,8.295238095238094
2094,5.4,12.0,2.0,1020.4,40.0,0.0,16.1,21.5,42.4,63.0,0.0,0.0,0.0,10.7
2095,-3.0,11.7,-7.2,1033.2,36.0,0.0,16.1,23.2,46.5,64.8,0.0,0.0,0.0,8.575000000000001
2096,6.8,13.0,1.0,1010.8,71.0,54.86,11.6,36.1,57.2,77.8,0.0,0.0,0.0,5.409523809523812
2097,3.0,11.7,-1.7,1030.2,40.0,0.0,16.1,14.3,35.2,44.2945648182152,0.0,0.0,0.0,10.1
2098,3.1,7.8,-1.6,1035.6,63.0,0.0,16.1,18.3,35.2,53.5,0.0,0.0,0.0,9.008333333333336
2099,9.1,12.8,3.3,1013.3,45.0,0.0,16.1,24.1,37.0,55.4,0.0,0.0,0.0,10.423809523809524
2100,5.1,10.0,3.3,1024.6,56.0,0.0,16.1,16.5,29.4,37.0,0.0,0.0,0.0,7.7666666666666675
2101,3.8,7.2,0.6,1030.9,64.0,0.0,15.9,10.9,20.6,27.8,0.0,0.0,0.0,10.058333333333334
2102,10.8,23.9,6.1,1019.3,40.0,0.0,16.1,24.8,38.9,57.6,0.0,0.0,0.0,6.552380952380951
2103,4.6,14.4,1.1,1034.4,41.0,0.0,16.1,15.9,27.8,44.2945648182152,0.0,0.0,0.0,6.875
2104,4.7,8.9,1.1,1026.7,77.0,1.52,10.9,16.5,33.5,44.2945648182152,0.0,0.0,0.0,9.341666666666667
2105,2.1,6.7,-1.7,1013.1,41.0,2.03,16.1,20.9,27.8,38.9,0.0,0.0,0.0,7.2600000000000025
2106,0.2,5.0,-2.8,1015.7,38.0,0.0,16.1,23.2,31.7,42.4,0.0,0.0,0.0,6.790909090909091
2107,1.1,6.7,-2.8,1014.9,38.0,0.0,16.1,20.7,37.0,50.0,0.0,0.0,0.0,5.281818181818182
2108,5.0,11.1,2.8,1012.2,69.0,0.0,15.8,18.1,31.7,35.2,0.0,0.0,0.0,5.6850000000000005
2109,3.4,6.7,2.0,997.7,84.0,3.05,15.1,18.7,31.7,38.9,0.0,0.0,0.0,6.354545454545455
2110,7.4,11.7,2.2,998.6,45.0,2.29,16.1,24.3,37.0,46.5,0.0,0.0,0.0,8.927272727272726
2111,9.2,13.3,3.9,1009.7,36.0,0.0,16.1,25.0,40.7,53.5,0.0,0.0,0.0,8.894736842105264
2112,6.4,12.2,3.9,1018.0,76.0,2.79,15.9,14.4,25.9,44.2945648182152,0.0,0.0,0.0,11.672727272727276
2113,6.6,10.6,5.0,1022.4,71.0,0.25,15.6,10.4,22.2,44.2945648182152,0.0,0.0,0.0,14.1
2114,7.3,12.2,3.0,1021.2,62.0,0.0,13.7,10.2,24.1,44.2945648182152,0.0,0.0,0.0,14.672222222222226
2115,7.8,10.6,6.0,1013.2,85.0,35.81,7.1,27.4,42.4,53.5,0.0,0.0,0.0,7.918181818181819
2116,12.3,19.4,6.1,1014.2,61.0,11.43,13.5,11.9,22.2,44.2945648182152,0.0,0.0,0.0,8.05
2117,10.7,19.4,6.7,1026.6,49.0,0.0,16.1,18.1,27.8,37.0,0.0,0.0,0.0,5.868421052631577
2118,9.8,17.2,8.3,1016.4,71.0,0.0,16.1,9.3,18.3,35.2,0.0,0.0,0.0,13.025
2119,9.1,15.0,6.7,1013.7,82.0,0.25,11.1,14.6,27.8,44.2945648182152,0.0,0.0,0.0,16.672727272727276
2120,12.6,18.9,6.7,1016.2,45.0,0.0,15.4,24.6,44.6,70.6,0.0,0.0,0.0,5.76842105263158
2121,16.1,25.6,10.6,1016.6,85.0,9.4,8.4,9.6,24.1,44.2945648182152,0.0,0.0,1.0,13.627272727272725
2122,16.6,26.7,10.6,1014.4,79.0,0.0,8.4,15.4,37.0,48.2,0.0,0.0,1.0,10.666666666666666
2123,16.9,26.7,10.6,1014.0,84.0,0.0,14.5,18.0,35.2,48.2,0.0,0.0,0.0,7.4700000000000015
2124,13.9,18.3,10.0,1024.2,46.0,0.0,16.1,12.2,24.1,29.4,0.0,0.0,0.0,5.8181818181818175
2125,12.0,17.8,10.0,1024.4,63.0,0.0,16.1,14.4,20.6,29.4,0.0,0.0,0.0,6.127272727272726
2126,14.2,21.7,10.0,1018.9,75.0,0.0,16.1,12.2,22.2,44.2945648182152,0.0,0.0,0.0,11.194736842105264
2127,15.2,16.7,13.9,1011.0,56.0,0.0,16.1,14.8,20.6,35.2,0.0,0.0,0.0,7.927272727272728
2128,16.3,22.2,11.7,1011.4,46.0,0.0,16.1,10.6,22.2,44.2945648182152,0.0,0.0,0.0,7.06
2129,16.2,22.2,11.7,1013.9,45.0,0.0,16.1,16.5,31.7,44.6,0.0,0.0,0.0,5.052631578947368
2130,14.2,21.7,11.1,1014.8,65.0,0.0,16.1,10.2,25.9,44.2945648182152,0.0,0.0,0.0,5.4300000000000015
2131,14.9,18.3,11.7,1010.7,75.0,0.0,16.1,17.0,27.8,33.5,0.0,0.0,0.0,3.870000000000001
2132,15.9,21.1,13.0,1004.6,88.0,10.67,9.0,11.7,20.6,27.8,0.0,0.0,0.0,11.7625
2133,16.2,21.7,12.2,1015.0,87.0,24.64,9.2,14.6,24.1,44.2945648182152,0.0,0.0,1.0,9.94
2134,16.3,18.9,13.0,1014.2,80.0,0.0,12.2,8.0,16.5,44.2945648182152,0.0,0.0,0.0,14.11
2135,17.3,24.4,12.8,1013.6,74.0,2.29,10.6,6.1,25.9,44.2945648182152,0.0,0.0,0.0,13.995
2136,23.3,27.8,17.2,1011.5,52.0,0.0,16.1,11.3,24.1,31.7,0.0,0.0,0.0,9.52
2137,20.8,27.8,16.1,1012.9,73.0,0.0,14.0,15.6,22.2,35.2,0.0,0.0,0.0,21.1
2138,22.0,27.8,16.1,1013.3,73.0,0.0,11.6,12.2,27.8,35.2,0.0,0.0,0.0,20.889473684210525
2139,25.7,30.6,20.0,1020.7,58.0,0.0,16.1,11.7,24.1,44.2945648182152,0.0,0.0,0.0,14.38
2140,24.7,32.2,20.0,1017.5,72.0,0.0,14.3,16.5,27.8,44.6,0.0,0.0,0.0,23.866666666666664
2141,24.8,32.2,20.0,1011.5,32.0,0.0,15.9,30.0,44.6,63.0,0.0,0.0,0.0,3.8625000000000007
2142,18.7,27.2,14.4,1016.5,33.0,0.0,16.1,25.4,38.9,51.9,0.0,0.0,0.0,3.611111111111111
2143,25.1,31.7,16.7,1013.5,48.0,0.0,16.1,15.9,31.7,38.9,0.0,0.0,0.0,22.66666666666667
2144,29.3,36.1,23.9,1011.4,46.0,0.0,16.1,10.9,20.6,44.2945648182152,0.0,0.0,0.0,26.882352941176467
2145,28.4,33.3,23.3,1010.6,52.0,0.0,15.3,8.5,14.8,44.2945648182152,0.0,0.0,0.0,35.72222222222222
2146,18.7,22.8,13.9,1011.2,68.0,0.51,14.5,14.1,22.2,25.9,0.0,0.0,0.0,2.6375
2147,18.0,22.8,15.0,1011.1,67.0,0.76,15.9,15.4,25.9,35.2,0.0,0.0,0.0,4.378947368421053
2148,19.9,27.8,15.0,1011.5,52.0,0.0,15.9,13.5,22.2,31.7,0.0,0.0,0.0,7.3909090909090915
2149,24.1,28.9,17.2,1009.4,54.0,0.0,16.1,8.7,18.3,44.2945648182152,0.0,0.0,0.0,9.266666666666666
2150,22.1,28.3,18.3,1011.5,55.0,0.0,16.1,12.6,22.2,35.2,0.0,0.0,0.0,9.770588235294117
2151,24.2,27.8,18.3,1012.0,58.0,0.0,16.1,12.8,20.6,44.2945648182152,0.0,0.0,0.0,13.675
2152,20.7,26.7,17.2,1008.6,81.0,0.25,8.2,13.9,29.4,37.0,0.0,0.0,0.0,11.76
2153,23.6,27.2,17.2,1012.3,55.0,0.0,16.1,12.6,25.9,35.2,0.0,0.0,0.0,9.68888888888889
2154,23.8,28.3,20.0,1015.5,57.0,0.0,16.1,10.2,20.6,31.7,0.0,0.0,0.0,10.211111111111107
2155,24.0,28.3,19.4,1014.8,42.0,0.0,16.1,11.7,18.3,44.2945648182152,0.0,0.0,0.0,7.200000000000001
2156,24.7,28.9,19.4,1016.9,53.0,0.0,16.1,8.1,27.8,44.2945648182152,0.0,0.0,0.0,9.423529411764703
2157,23.2,28.9,20.6,1012.9,71.0,0.0,13.0,11.1,20.6,44.2945648182152,0.0,1.0,0.0,22.2125
2158,27.4,32.2,23.9,1011.9,57.0,0.0,15.9,13.5,24.1,33.5,0.0,1.0,0.0,17.777777777777782
2159,25.3,27.8,22.8,1011.4,70.0,0.0,14.2,10.7,18.3,44.2945648182152,0.0,0.0,0.0,18.61176470588235
2160,24.5,30.6,20.0,1009.3,63.0,10.67,14.5,14.1,27.8,35.2,0.0,0.0,0.0,7.366666666666666
2161,27.4,31.7,23.9,1006.7,47.0,0.0,16.1,18.5,42.4,44.2945648182152,0.0,0.0,0.0,6.022222222222222
2162,22.9,30.0,18.9,1013.2,49.0,0.0,16.1,19.8,27.8,38.9,0.0,0.0,0.0,4.7125
2163,24.1,30.0,18.9,1017.4,50.0,0.0,16.1,13.0,18.3,44.2945648182152,0.0,0.0,0.0,7.287500000000001
2164,28.0,35.0,23.9,1009.3,63.0,0.0,13.8,9.4,16.5,44.2945648182152,0.0,0.0,0.0,20.066666666666666
2165,26.9,33.3,22.8,1011.5,64.0,0.0,13.8,13.0,22.2,33.5,0.0,0.0,0.0,25.86
2166,27.9,35.6,22.8,1008.9,70.0,0.0,12.7,17.2,27.8,40.7,0.0,0.0,0.0,29.74285714285714
2167,25.1,28.3,21.0,1012.4,66.0,2.79,15.8,13.7,22.2,31.7,0.0,0.0,0.0,4.075
2168,24.9,33.3,20.0,1006.8,62.0,5.84,16.1,9.8,25.9,33.5,0.0,0.0,0.0,10.615384615384613
2169,24.8,33.3,20.0,1010.7,56.0,7.37,15.4,16.5,40.7,42.4,0.0,1.0,0.0,4.3
2170,27.1,32.8,22.8,1016.2,47.0,0.0,16.1,9.6,24.1,44.2945648182152,0.0,0.0,0.0,6.6374999999999975
2171,27.5,33.3,23.3,1012.4,57.0,0.25,16.1,13.0,38.9,40.7,0.0,0.0,0.0,15.266666666666667
2172,26.8,33.3,23.3,1007.2,50.0,0.0,16.1,13.7,31.7,42.4,0.0,0.0,0.0,15.9125
2173,25.4,29.4,21.1,1006.4,50.0,0.0,15.6,12.8,20.6,44.2945648182152,0.0,0.0,0.0,8.255555555555555
2174,26.4,31.7,22.8,1006.5,74.0,7.11,14.5,16.9,29.4,35.2,0.0,0.0,0.0,11.437499999999998
2175,27.1,32.2,23.3,1000.8,62.0,4.32,15.9,15.2,35.2,50.0,0.0,1.0,0.0,12.7125
2176,24.7,32.2,22.2,1002.9,72.0,0.0,14.5,11.5,22.2,29.4,0.0,0.0,0.0,14.6375
2177,25.5,29.4,20.0,1017.0,49.0,0.0,16.1,8.3,24.1,37.0,0.0,0.0,0.0,11.7125
2178,22.1,29.4,19.4,1013.5,81.0,98.55,9.3,13.0,25.9,44.2945648182152,0.0,1.0,0.0,7.075
2179,22.3,24.4,19.4,1005.5,83.0,69.09,14.6,13.1,24.1,44.2945648182152,0.0,1.0,0.0,4.125
2180,24.5,28.3,18.3,1013.0,64.0,2.54,15.6,14.6,40.7,61.1,0.0,1.0,0.0,12.115789473684213
2181,23.1,29.4,18.3,1014.0,66.0,22.61,12.9,7.2,22.2,44.2945648182152,0.0,0.0,0.0,14.7
2182,25.3,29.0,22.8,1013.5,70.0,0.0,14.8,16.1,33.5,46.5,0.0,1.0,0.0,10.63
2183,24.0,27.2,20.0,1012.7,72.0,0.0,15.1,19.3,31.3,38.9,0.0,0.0,0.0,10.521052631578947
2184,24.8,29.4,22.2,1014.5,71.0,8.89,15.8,9.6,22.2,33.5,0.0,0.0,0.0,12.53
2185,23.9,29.4,22.8,1011.5,85.0,0.0,12.4,13.3,31.7,44.2945648182152,0.0,0.0,0.0,5.7
2186,23.6,28.3,17.8,1021.4,49.0,0.0,16.1,10.2,18.3,44.2945648182152,0.0,0.0,0.0,11.79375
2187,24.2,28.3,20.6,1021.2,49.0,0.0,16.1,9.8,22.2,31.7,0.0,0.0,0.0,9.711111111111112
2188,21.6,27.2,18.9,1019.5,62.0,0.0,16.1,10.7,16.5,44.2945648182152,0.0,0.0,0.0,5.459999999999999
2189,22.8,28.9,18.9,1015.4,61.0,0.0,16.1,15.9,22.2,27.8,0.0,0.0,0.0,14.944444444444445
2190,18.3,23.3,16.7,1018.7,91.0,58.67,9.3,23.7,31.7,33.5,0.0,0.0,0.0,0.6
2191,20.2,23.9,16.7,1015.8,86.0,40.64,12.9,22.8,35.2,38.9,0.0,0.0,0.0,1.7
2192,23.2,30.0,17.8,1010.9,69.0,24.38,16.1,14.3,27.8,37.0,0.0,0.0,0.0,5.611764705882353
2193,24.4,28.9,20.0,1013.6,59.0,0.0,15.3,11.7,24.1,37.0,0.0,0.0,0.0,20.577777777777786
2194,25.1,30.0,21.7,1012.6,62.0,0.0,15.4,15.4,20.6,27.8,0.0,0.0,0.0,20.966666666666665
2195,22.3,30.0,13.3,1012.2,72.0,0.0,14.8,16.3,42.4,55.4,0.0,0.0,0.0,13.49375
2196,15.8,20.6,12.2,1025.5,60.0,0.0,16.1,14.1,20.6,44.2945648182152,0.0,0.0,0.0,3.13
2197,17.6,20.6,12.2,1020.0,75.0,0.0,15.6,11.9,18.3,44.2945648182152,0.0,0.0,0.0,8.040000000000001
2198,20.2,23.3,16.7,1022.5,77.0,1.52,13.4,8.7,22.2,31.7,0.0,0.0,0.0,12.011764705882351
2199,23.3,26.7,21.1,1018.0,74.0,0.0,16.1,5.2,11.1,44.2945648182152,0.0,0.0,0.0,9.87
2200,23.2,26.7,21.1,1015.5,76.0,0.0,15.6,6.7,18.3,44.2945648182152,0.0,0.0,0.0,13.27
2201,22.2,26.7,20.0,1014.2,83.0,0.0,11.3,9.8,16.5,44.2945648182152,0.0,0.0,0.0,9.581250000000002
2202,16.7,25.0,13.9,1004.2,74.0,18.54,14.5,13.5,20.6,44.2945648182152,0.0,0.0,0.0,5.4125
2203,13.5,18.9,10.0,1008.1,68.0,1.27,15.6,16.1,25.9,33.5,0.0,0.0,0.0,2.0125
2204,11.8,18.3,9.4,1015.3,65.0,2.03,16.1,10.6,16.5,44.2945648182152,0.0,0.0,0.0,4.699999999999998
2205,15.0,20.6,10.0,1029.3,42.0,0.0,16.1,9.3,14.8,31.7,0.0,0.0,0.0,6.24
2206,17.8,26.7,10.0,1031.1,48.0,0.0,16.1,8.7,13.0,44.2945648182152,0.0,0.0,0.0,11.866666666666665
2207,22.2,29.4,12.8,1028.4,46.0,0.0,16.1,4.6,13.0,44.2945648182152,0.0,0.0,0.0,15.416666666666664
2208,16.3,18.3,15.0,1010.4,89.0,3.56,11.7,21.1,33.5,40.7,0.0,0.0,0.0,3.3500000000000005
2209,19.1,22.0,17.2,1001.3,90.0,11.43,9.2,18.5,27.8,42.4,0.0,0.0,0.0,4.475
2210,16.0,21.7,12.8,1002.0,48.0,4.32,16.1,27.6,38.9,59.4,0.0,0.0,0.0,5.675
2211,16.5,20.6,13.9,1009.7,77.0,6.86,11.3,24.8,48.2,51.9,0.0,0.0,0.0,4.9222222222222225
2212,17.7,20.0,15.0,997.6,71.0,21.08,11.4,27.2,42.4,57.6,0.0,0.0,0.0,5.133333333333333
2213,12.7,20.0,10.6,1009.9,52.0,0.0,16.1,21.9,31.7,44.6,0.0,0.0,0.0,4.800000000000002
2214,14.3,17.2,10.0,1015.8,50.0,0.0,16.1,20.7,38.9,50.0,0.0,0.0,0.0,8.17
2215,13.7,17.2,10.6,1013.3,54.0,0.0,16.1,8.9,20.6,44.2945648182152,0.0,0.0,0.0,13.580000000000002
2216,12.7,16.7,4.0,1006.2,78.0,3.56,10.6,14.6,33.5,44.2945648182152,0.0,0.0,0.0,9.27368421052632
2217,7.9,11.7,1.7,1027.8,59.0,0.25,16.1,9.6,16.5,44.2945648182152,0.0,0.0,0.0,15.8
2218,10.1,12.8,5.0,1026.3,58.0,0.0,16.1,14.8,22.2,37.0,0.0,0.0,0.0,10.4
2219,9.7,15.0,6.7,1027.8,55.0,0.0,16.1,7.8,16.5,44.2945648182152,0.0,0.0,0.0,17.30526315789474
2220,11.3,15.6,6.7,1020.8,62.0,0.0,16.1,13.1,22.2,31.7,0.0,0.0,0.0,15.780000000000005
2221,11.1,17.2,3.9,1027.3,63.0,0.0,16.1,10.4,16.5,44.2945648182152,0.0,0.0,0.0,14.34
2222,15.2,19.4,7.2,1024.1,56.0,0.0,16.1,7.4,14.8,44.2945648182152,0.0,0.0,0.0,21.52105263157895
2223,12.9,19.4,9.4,1021.5,74.0,0.0,11.1,8.1,20.6,33.5,0.0,0.0,1.0,18.49
2224,11.5,15.0,4.4,1018.9,52.0,0.0,16.1,13.0,20.6,44.2945648182152,0.0,0.0,0.0,11.48
2225,14.7,20.6,7.8,1013.0,50.0,0.0,16.1,15.2,20.6,31.7,0.0,0.0,0.0,12.573333333333332
2226,17.4,20.6,12.2,1009.1,62.0,0.0,16.1,15.6,24.1,37.0,0.0,0.0,0.0,11.07
2227,6.7,10.6,2.8,1029.5,42.0,0.0,16.1,16.3,22.2,35.2,0.0,0.0,0.0,9.077777777777778
2228,12.1,17.8,3.9,1021.6,64.0,0.0,16.1,17.4,25.9,38.9,0.0,0.0,0.0,12.422222222222226
2229,12.7,17.8,9.4,1022.4,59.0,2.03,15.6,12.8,18.3,44.2945648182152,0.0,0.0,0.0,10.444444444444443
2230,11.4,16.7,3.9,1021.0,48.0,0.0,16.1,15.0,24.1,27.8,0.0,0.0,0.0,11.655555555555555
2231,13.1,18.9,7.8,1021.3,41.0,0.0,16.1,9.6,20.6,44.2945648182152,0.0,0.0,0.0,16.200000000000006
2232,11.6,18.9,6.1,1021.2,68.0,0.0,16.1,7.0,22.2,44.2945648182152,0.0,0.0,0.0,18.033333333333328
2233,6.7,11.1,3.3,1018.2,47.0,0.0,16.1,24.4,40.7,50.0,0.0,0.0,0.0,7.975
2234,7.7,11.1,3.3,1026.2,47.0,0.0,16.1,10.0,25.9,42.4,0.0,0.0,0.0,12.305882352941177
2235,5.7,11.1,2.8,1035.3,55.0,0.0,16.1,15.6,31.7,44.6,0.0,0.0,0.0,8.925
2236,12.8,16.1,8.0,1009.9,91.0,7.62,8.7,10.0,20.6,44.2945648182152,0.0,0.0,0.0,8.222222222222221
2237,5.7,16.1,2.8,1013.8,64.0,39.12,12.9,32.2,48.2,70.6,0.0,0.0,0.0,8.444444444444445
2238,5.7,11.7,2.2,1026.1,55.0,5.08,16.1,14.8,29.4,31.7,0.0,0.0,0.0,13.833333333333336
2239,4.3,8.3,0.6,1028.9,42.0,0.0,16.1,10.7,16.5,44.2945648182152,0.0,0.0,0.0,17.644444444444446
2240,6.2,8.9,1.1,1028.4,60.0,0.0,16.1,10.2,18.3,44.2945648182152,0.0,0.0,0.0,18.45555555555556
2241,10.2,14.4,3.9,1020.7,65.0,0.0,15.9,17.2,31.7,46.5,0.0,0.0,0.0,12.366666666666667
2242,1.4,8.3,-4.4,1022.8,48.0,0.0,16.1,12.6,25.9,42.4,0.0,0.0,0.0,14.2
2243,7.6,8.9,6.1,1018.3,52.0,0.0,16.1,17.0,29.4,46.5,0.0,0.0,0.0,10.13529411764706
2244,8.2,13.3,4.0,1015.7,83.0,0.25,12.4,8.9,24.1,27.8,0.0,0.0,0.0,13.855555555555556
2245,2.5,7.8,-1.7,1026.3,49.0,0.0,16.1,10.9,22.2,37.0,0.0,0.0,0.0,10.411111111111113
2246,6.2,7.8,-1.6,1018.0,54.0,0.0,16.1,24.3,33.5,53.5,0.0,0.0,0.0,8.511111111111113
2247,6.1,12.2,2.8,1019.4,63.0,0.0,14.8,15.7,42.4,44.2945648182152,0.0,0.0,0.0,7.6999999999999975
2248,9.5,11.7,2.8,1012.2,76.0,0.25,16.1,9.3,27.8,37.0,0.0,0.0,0.0,17.633333333333336
2249,8.6,11.7,5.0,1015.6,67.0,0.25,16.1,16.1,29.4,42.4,0.0,0.0,0.0,12.258823529411767
2250,6.1,10.6,2.8,1006.7,48.0,1.52,15.9,27.2,40.7,55.4,0.0,0.0,0.0,8.522222222222222
2251,-1.2,10.0,-5.6,1011.5,49.0,0.0,16.1,27.8,38.9,53.5,0.0,0.0,0.0,9.8
2252,10.9,16.7,2.2,1008.0,42.0,0.0,16.1,13.5,27.8,38.9,0.0,0.0,0.0,16.858823529411765
2253,7.3,16.7,3.9,1018.7,45.0,0.0,16.1,19.1,27.8,37.0,0.0,0.0,0.0,9.255555555555556
2254,1.7,7.8,0.0,1025.2,46.0,0.0,16.1,13.1,29.4,37.0,0.0,0.0,0.0,10.844444444444445
2255,3.9,10.0,-1.7,998.8,72.0,8.38,12.2,25.2,53.5,70.6,0.0,0.0,0.0,11.05625
2256,-1.3,0.0,-2.2,1011.8,50.0,0.51,16.1,27.6,35.2,61.1,0.0,0.0,0.0,11.6
2257,-4.8,0.0,-8.9,1024.0,43.0,0.0,16.1,25.6,37.0,50.0,0.0,0.0,0.0,8.437499999999998
2258,-3.1,2.2,-6.7,1021.7,49.0,0.0,16.1,16.1,33.5,38.9,0.0,0.0,0.0,8.970588235294116
2259,-0.1,2.8,-6.7,1018.8,46.0,0.0,16.1,22.8,44.6,51.9,0.0,0.0,0.0,10.6125
2260,-3.1,2.8,-5.0,1022.5,63.0,2.03,9.8,17.4,27.8,44.2945648182152,1.0,0.0,0.0,12.85
2261,5.3,11.7,3.3,1022.8,53.0,0.0,16.1,21.9,33.5,40.7,0.0,0.0,0.0,10.813333333333333
2262,2.5,6.7,0.6,1021.9,67.0,0.76,15.3,10.6,18.3,44.2945648182152,0.0,0.0,0.0,13.7
2263,7.7,15.6,0.6,1003.4,88.0,4.57,7.6,16.3,50.0,72.2,0.0,0.0,1.0,11.633333333333333
2264,6.9,15.0,1.7,1021.7,37.0,0.0,16.1,16.5,24.1,33.5,0.0,0.0,0.0,11.183333333333335
2265,13.0,17.2,10.0,1014.4,43.0,0.25,16.1,22.0,37.0,61.1,0.0,0.0,0.0,14.411111111111113
2266,8.1,17.2,5.0,1016.3,53.0,0.51,16.1,17.2,27.8,44.6,0.0,0.0,0.0,12.18888888888889
2267,2.6,5.0,0.6,1023.8,51.0,0.0,16.1,29.1,33.5,46.5,0.0,0.0,0.0,7.816666666666666
2268,7.3,11.1,1.1,1016.7,43.0,0.0,16.1,18.3,27.8,38.9,0.0,0.0,0.0,12.433333333333332
2269,2.4,8.3,0.0,1024.1,47.0,0.0,16.1,13.9,22.2,44.2945648182152,0.0,0.0,0.0,10.488888888888887
2270,2.6,8.3,0.0,1019.2,55.0,0.25,13.7,15.6,29.4,38.9,1.0,0.0,0.0,10.961111111111107
2271,0.8,6.7,-6.1,1015.1,40.0,0.0,16.1,26.1,38.9,53.5,0.0,0.0,0.0,9.91
2272,5.2,8.3,-1.6,1017.7,32.0,0.0,16.1,12.4,27.8,40.7,0.0,0.0,0.0,13.82
2273,5.7,8.3,3.3,1020.0,75.0,0.51,14.0,10.7,22.2,44.2945648182152,0.0,0.0,0.0,20.34210526315789
2274,4.5,8.3,1.7,1017.0,51.0,0.51,16.1,14.8,25.9,33.5,0.0,0.0,0.0,7.5900000000000025
2275,3.3,7.8,0.0,1018.4,42.0,0.0,16.1,20.6,33.5,48.2,0.0,0.0,0.0,7.750000000000003
2276,3.8,7.8,-0.6,1024.7,46.0,0.0,16.1,14.3,40.7,53.5,0.0,0.0,0.0,8.026315789473683
2277,5.9,7.8,2.8,1000.1,46.0,8.13,15.8,34.4,46.5,74.1,0.0,0.0,0.0,6.988888888888887
2278,2.6,7.2,-0.6,1023.0,38.0,0.0,16.1,28.2,46.5,63.0,1.0,0.0,0.0,7.099999999999999
2279,6.3,12.2,-0.5,1027.4,47.0,0.0,16.1,14.3,31.7,38.9,0.0,0.0,0.0,14.641176470588233
2280,4.4,6.0,3.0,1006.8,86.0,12.45,10.6,19.3,38.9,46.5,0.0,0.0,0.0,7.838888888888889
2281,2.8,6.7,0.6,1017.3,71.0,0.25,16.1,14.8,20.6,44.2945648182152,0.0,0.0,0.0,7.07
2282,8.0,13.9,0.6,1004.0,70.0,6.6,11.3,17.0,33.5,51.9,0.0,0.0,0.0,7.5
2283,7.5,17.2,-2.7,1033.1,48.0,0.0,16.1,16.5,27.8,35.2,0.0,0.0,0.0,11.894736842105265
2284,14.8,22.2,3.3,1022.9,56.0,0.0,16.1,21.3,38.9,51.9,0.0,0.0,0.0,8.749999999999998
2285,9.9,22.2,5.0,1016.5,47.0,0.51,15.9,25.9,57.6,44.2945648182152,0.0,0.0,0.0,6.319999999999999
2286,15.6,23.3,8.3,1017.4,61.0,1.27,16.1,13.9,22.2,35.2,0.0,0.0,0.0,14.705263157894732
2287,17.4,23.3,11.7,1017.3,36.0,0.0,16.1,16.7,29.4,42.4,0.0,0.0,0.0,10.422222222222224
2288,9.2,21.1,6.7,1024.5,61.0,0.0,16.1,14.6,22.2,44.2945648182152,0.0,0.0,0.0,9.12
2289,15.2,22.2,7.8,1022.4,64.0,0.0,14.8,13.7,25.9,31.7,0.0,0.0,0.0,15.349999999999998
2290,15.6,22.2,10.0,1024.2,72.0,0.0,12.4,10.7,18.3,44.2945648182152,0.0,0.0,1.0,12.31
2291,14.3,22.2,11.7,1026.5,86.0,0.0,9.2,11.1,18.3,44.2945648182152,0.0,0.0,0.0,11.29
2292,9.1,17.2,7.8,1011.7,62.0,0.51,15.6,19.6,27.8,33.5,0.0,0.0,0.0,8.366666666666667
2293,10.0,12.8,5.0,1008.3,47.0,0.0,16.1,21.7,48.2,68.3,0.0,0.0,0.0,7.27
2294,4.3,12.8,0.0,1021.9,21.0,0.0,16.1,27.6,42.4,64.8,0.0,0.0,0.0,5.519999999999999
2295,5.9,14.4,3.9,1013.9,74.0,11.18,12.7,21.5,35.2,44.2945648182152,0.0,0.0,0.0,6.066666666666666
2296,7.9,11.1,4.4,1010.0,65.0,0.25,15.4,8.1,25.9,44.2945648182152,0.0,0.0,0.0,8.239999999999998
2297,8.9,13.3,6.1,1006.0,56.0,15.24,14.5,23.2,40.7,59.4,0.0,0.0,0.0,3.49
2298,10.6,17.2,6.1,1011.1,26.0,1.02,16.1,21.1,37.0,46.5,0.0,0.0,0.0,4.821052631578948
2299,10.5,15.6,4.4,1016.2,26.0,0.0,16.1,22.0,31.7,46.5,0.0,0.0,0.0,3.85
2300,12.9,20.0,6.7,1011.5,25.0,0.0,16.1,23.7,35.2,53.5,0.0,0.0,0.0,4.510000000000002
