AvgTemp,MaxTemp,MinTemp,SeaLevelPressure,AvgHumidity,TotalRainfallSnowmelt,AvgVisibility,AvgWindSpeed,MaxWindSpeed,RainDrizzle,Snow,ThunderStorm,Fog,PM 2.5
16.8,25,12.8,1025.3,48,0,16.1,17.4,33.5,42.4,nan,nan,nan,2.392857142857143
15.1,21.7,10.6,1024.2,36,0,16.1,21.5,31.7,46.5,nan,nan,nan,1.6666666666666667
14.8,18.3,10.6,1031.1,35,0,16.1,20.4,33.5,42.4,nan,nan,nan,2.0444444444444443
15.2,18.9,11.1,1033.7,39,0,16.1,14.8,25.9,37,nan,nan,nan,2.7214285714285715
21.9,26.7,18.3,1017.7,60,0,15.3,7.8,20.6,nan,nan,nan,nan,18.12222222222222
21.7,26.7,18.3,1018.6,70,0,15.1,12,24.1,nan,nan,nan,nan,7.633333333333334
22.6,25.6,18.9,1015.6,76,0,16.1,10,18.3,nan,nan,nan,nan,4.592857142857143
19.6,23.3,16.7,1011.7,50,22.35,16.1,16.1,24.1,35.2,nan,nan,nan,5.633333333333333
17.6,23.3,14.4,1014.5,52,0.51,16.1,13.7,20.6,nan,nan,nan,nan,4.6000000000000005
16.4,20.6,12.8,1020.2,48,0.25,16.1,13.9,22.2,31.7,nan,nan,nan,4.0375
19.8,25,15,1008.6,54,0,16.1,20.2,33.5,48.2,nan,nan,nan,7.333333333333332
16.6,25,13.9,1012,46,0.51,16.1,25.9,35.2,55.4,nan,nan,nan,2.733333333333333
16.1,21.7,12.2,1021.1,45,0,16.1,10.7,29.4,nan,nan,nan,nan,5.3375
14,16,12.8,1013.2,89,22.86,7.9,27.4,40.7,50,nan,nan,nan,2.1333333333333333
16.2,21.7,12.2,1013.7,55,3.3,16.1,15,24.1,31.7,nan,nan,nan,6.0
18.3,22.8,12.2,1015.6,59,0,16.1,18.1,40.7,51.9,nan,nan,nan,6.9625
15.2,20,9.4,1027.4,67,0,16.1,9.3,22.2,nan,nan,nan,nan,6.733333333333333
17.9,22.2,12.2,1024.1,78,0.25,13.7,9.1,18.3,nan,nan,nan,nan,5.1
18.3,22.2,15.6,1024,86,0,7.9,10.2,18.3,nan,nan,nan,1,5.2625
10.7,21.1,7.8,1021.6,53,0,16.1,19.6,31.7,37,nan,nan,nan,3.3000000000000003
12.6,15,7.8,1022.4,82,0.51,8.2,16.3,25.9,nan,nan,nan,nan,5.866666666666667
14.3,15.6,11.7,1020,78,0.76,11.7,10.4,24.1,31.7,nan,nan,1,4.3375
4.7,8.9,1.7,1030.2,63,5.59,16.1,10.4,20.6,nan,nan,nan,nan,6.466666666666666
10.2,13.3,1.7,1020.6,60,0,15.3,16.1,37,48.2,nan,nan,nan,2.8125
7.4,13.3,4.4,1008,46,10.92,16.1,36.7,53.5,70.6,nan,nan,nan,3.2875
8.5,12.8,4.4,1013.8,40,0,16.1,29.1,38.9,55.4,nan,nan,nan,7.15
18.8,24.4,13.3,1023.8,44,0,16.1,7.2,16.5,nan,nan,nan,nan,16.6625
19,25,12.2,1026.3,42,0,16.1,4.8,14.8,nan,nan,nan,nan,23.1625
17.2,25.6,11.7,1026.6,54,0,15.1,5,18.3,nan,nan,nan,nan,24.65
9.8,11.1,8.9,1016.8,80,4.57,10,15.6,20.6,nan,nan,nan,nan,4.2625
10.3,12.2,8.3,1018.8,52,3.05,16.1,19.8,31.7,46.5,nan,nan,nan,6.3375
10,17.2,5,1020.5,55,0,16.1,18.5,46.5,68.3,nan,nan,nan,6.1125
3.7,10,0.6,1034.7,43,0,16.1,15.7,25.9,37,nan,nan,nan,5.075
11.4,17.8,0.6,1027.6,44,0,16.1,16.9,25.9,33.5,nan,nan,nan,9.375
15.2,18.3,8.3,1025.6,41,0,16.1,13.7,24.1,29.4,nan,nan,nan,11.6
9.8,12.8,6.7,1027.5,50,0,16.1,11.3,22.2,37,nan,nan,nan,6.511111111111112
14.9,19.4,7.2,1018.6,71,17.02,13.8,12.6,24.1,35.2,nan,nan,nan,6.633333333333333
14.9,19.4,10.6,1016.8,58,5.33,16.1,8,18.3,nan,nan,nan,nan,6.711111111111111
13.2,19.4,6.7,999.5,69,31.24,15.1,20.9,46.5,63,nan,nan,nan,4.5
5.4,7.2,3.9,1011.7,51,0,16.1,27,33.5,51.9,nan,nan,nan,3.9
6.4,10.6,3.3,1021.2,43,0,16.1,18.7,33.5,46.5,nan,nan,nan,7.300000000000002
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.6
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.15
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.95
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.35
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.2
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.7
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.85
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.7
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.85
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.9
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.4000000000000004
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.75
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.2
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.2
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.25
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.25
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.5
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.25
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.65
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.25
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.55
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.25
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.95
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.95
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.85
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.6
